BusinessID,BusinessName,PrefectureID,BusinessType,PrefectureName,BusinessTypeEn
4000893,合同会社神石高原水産,34,水産・水産加工,広島県,Fisheries and seafood processing
4000894,農事組合法人伊勢崎農園,10,農産・青果,群馬県,Agriculture and produce
4000895,農事組合法人下妻青果,8,農産・青果,茨城県,Agriculture and produce
4000896,株式会社高松農園,37,果樹・青果,香川県,Orchard and produce
4000897,株式会社新上五島水産,42,水産・水産加工,長崎県,Fisheries and seafood processing
4000898,株式会社築上本舗,40,伝統工芸,福岡県,Traditional crafts
4000899,農事組合法人松江酒造,32,酒造,島根県,Sake and spirits brewing
4000900,農事組合法人御坊本舗,30,調味料製造,和歌山県,Seasoning manufacturing
4000901,有限会社新宮ベーカリー,40,製菓・製パン,福岡県,Confectionery and bakery
4000902,農事組合法人本部酒造場,47,酒造,沖縄県,Sake and spirits brewing
4000903,株式会社高岡醸造,16,酒造,富山県,Sake and spirits brewing
4000904,株式会社氷見水産,16,水産・水産加工,富山県,Fisheries and seafood processing
4000905,農事組合法人加古川海産,28,水産・水産加工,兵庫県,Fisheries and seafood processing
4000906,有限会社多良間フルーツ,47,果樹・青果,沖縄県,Orchard and produce
4000907,株式会社松茂果樹園,36,果樹・青果,徳島県,Orchard and produce
4000908,有限会社直島文具,37,文具・玩具,香川県,Stationery and toys
4000909,有限会社朝日フルーツ,6,果樹・青果,山形県,Orchard and produce
4000910,株式会社泰阜製麺,20,製麺,長野県,Noodle manufacturing
4000911,有限会社北秋田牧場,5,畜産・食肉加工,秋田県,Livestock and meat processing
4000912,株式会社北杜コスメ,19,化粧品製造,山梨県,Cosmetics manufacturing
4000913,有限会社佐那河内ファーム,36,農産・青果,徳島県,Agriculture and produce
4000914,株式会社福崎牧場,28,畜産・食肉加工,兵庫県,Livestock and meat processing
4000915,有限会社新宿文具,13,文具・玩具,東京都,Stationery and toys
4000916,株式会社鹿角ミート,5,畜産・食肉加工,秋田県,Livestock and meat processing
4000917,有限会社日吉津畜産,31,畜産・食肉加工,鳥取県,Livestock and meat processing
4000918,株式会社御船農園,43,農産・青果,熊本県,Agriculture and produce
4000919,農事組合法人十和田農園,2,農産・青果,青森県,Agriculture and produce
4000920,株式会社大牟田商会,40,生活用品,福岡県,Household goods
4000921,株式会社川崎リゾート,14,観光・宿泊,神奈川県,Tourism and lodging
4000922,株式会社東彼杵漁業,42,水産・水産加工,長崎県,Fisheries and seafood processing
4000923,有限会社竹原醸造,34,酒造,広島県,Sake and spirits brewing
4000924,有限会社東吉野ドリンク,29,飲料製造,奈良県,Beverage manufacturing
4000925,株式会社久留米麺業,40,製麺,福岡県,Noodle manufacturing
4000926,株式会社高浜ベーカリー,23,製菓・製パン,愛知県,Confectionery and bakery
4000927,株式会社羽咋醸造,17,酒造,石川県,Sake and spirits brewing
4000928,合同会社富士吉田酒造場,19,酒造,山梨県,Sake and spirits brewing
4000929,有限会社高岡水産,16,水産・水産加工,富山県,Fisheries and seafood processing
4000930,農事組合法人琴浦海産,31,水産・水産加工,鳥取県,Fisheries and seafood processing
4000931,協同組合北名古屋フーズ,23,食品加工,愛知県,Food processing
4000932,有限会社大津青果,43,農産・青果,熊本県,Agriculture and produce
4000933,有限会社草津精米,25,米穀・製粉,滋賀県,Rice and milling
4000934,合同会社人吉畜産,43,畜産・食肉加工,熊本県,Livestock and meat processing
4000935,株式会社大和観光,14,観光・宿泊,神奈川県,Tourism and lodging
4000936,有限会社那智勝浦漁業,30,水産・水産加工,和歌山県,Fisheries and seafood processing
4000937,有限会社小松製陶,17,窯業・陶磁器,石川県,Ceramics
4000938,株式会社市貝乳業,9,酪農・乳製品,栃木県,Dairy farming
4000939,株式会社西条農園,38,果樹・青果,愛媛県,Orchard and produce
4000940,株式会社波佐見漁業,42,水産・水産加工,長崎県,Fisheries and seafood processing
4000941,協同組合柏原生活用品,27,生活用品,大阪府,Household goods
4000942,株式会社能勢観光,27,観光・体験,大阪府,Tourism and experiences
4000943,協同組合滑川酒造場,16,酒造,富山県,Sake and spirits brewing
4000944,株式会社珠洲醸造,17,酒造,石川県,Sake and spirits brewing
4000945,有限会社周防大島醸造,35,酒造,山口県,Sake and spirits brewing
4000946,株式会社東大阪牧場,27,酪農・乳製品,大阪府,Dairy farming
4000947,有限会社大磯リゾート,14,観光・宿泊,神奈川県,Tourism and lodging
4000948,株式会社那智勝浦醸造,30,醸造,和歌山県,Brewing
4000949,株式会社五條本舗,29,伝統工芸,奈良県,Traditional crafts
4000950,合同会社桑折観光,7,観光・体験,福島県,Tourism and experiences
4000951,協同組合船橋青果,12,農産・青果,千葉県,Agriculture and produce
4000952,株式会社三木畜産,28,畜産・食肉加工,兵庫県,Livestock and meat processing
4000953,株式会社木曽製麺,20,製麺,長野県,Noodle manufacturing
4000954,有限会社つがるファーム,2,農産・青果,青森県,Agriculture and produce
4000955,合同会社多気本舗,24,伝統工芸,三重県,Traditional crafts
4000956,株式会社浦幌商会,1,生活用品,北海道,Household goods
4000957,有限会社川西フルーツ,6,果樹・青果,山形県,Orchard and produce
4000958,有限会社笠間製麺,8,製麺,茨城県,Noodle manufacturing
4000959,株式会社合志農園,43,果樹・青果,熊本県,Orchard and produce
4000960,株式会社三好農園,36,農産・青果,徳島県,Agriculture and produce
4000961,合同会社田上醸造,15,酒造,新潟県,Sake and spirits brewing
4000962,株式会社日出醸造,44,酒造,大分県,Sake and spirits brewing
4000963,農事組合法人備前米穀,33,米穀・製粉,岡山県,Rice and milling
4000964,合同会社龍郷牧場,46,畜産・食肉加工,鹿児島県,Livestock and meat processing
4000965,有限会社橋本果樹園,30,果樹・青果,和歌山県,Orchard and produce
4000966,農事組合法人市貝フルーツ,9,果樹・青果,栃木県,Orchard and produce
4000967,有限会社宇多津牧場,37,畜産・食肉加工,香川県,Livestock and meat processing
4000968,協同組合愛別農園,1,農産・青果,北海道,Agriculture and produce
4000969,株式会社あきる野ツーリズム,13,観光・体験,東京都,Tourism and experiences
4000970,有限会社岩美商事,31,総合物産,鳥取県,General trading
4000971,有限会社笠間商店,8,食品加工,茨城県,Food processing
4000972,株式会社江津畜産,32,畜産・食肉加工,島根県,Livestock and meat processing
4000973,有限会社久米島アウトドア,47,スポーツ用品,沖縄県,Sporting goods
4000974,有限会社川南食品,45,食品加工,宮崎県,Food processing
4000975,協同組合野木ミート,9,畜産・食肉加工,栃木県,Livestock and meat processing
4000976,有限会社岩手漁業,3,水産・水産加工,岩手県,Fisheries and seafood processing
4000977,株式会社松浦牧場,42,畜産・食肉加工,長崎県,Livestock and meat processing
4000978,株式会社壬生茶園,9,製茶・焙煎,栃木県,Tea processing and roasting
4000979,株式会社三条ライス,15,米穀・製粉,新潟県,Rice and milling
4000980,株式会社別府酒造場,44,酒造,大分県,Sake and spirits brewing
4000981,有限会社多治見製材,21,木工・家具,岐阜県,Woodwork and furniture
4000982,株式会社北島繊維,36,繊維・アパレル,徳島県,Textiles and apparel
4000983,有限会社小山商店,22,食品加工,静岡県,Food processing
4000984,農事組合法人三朝乳業,31,酪農・乳製品,鳥取県,Dairy farming
4000985,株式会社奥州農園,3,果樹・青果,岩手県,Orchard and produce
4000986,有限会社直島製材,37,木工・家具,香川県,Woodwork and furniture
4000987,有限会社三木畜産,28,畜産・食肉加工,兵庫県,Livestock and meat processing
4000988,株式会社すさみ果樹園,30,果樹・青果,和歌山県,Orchard and produce
4000989,株式会社滑川本舗,16,伝統工芸,富山県,Traditional crafts
4000990,合同会社枚方製菓,27,製菓・製パン,大阪府,Confectionery and bakery
4000991,株式会社清須菓子舗,23,製菓・製パン,愛知県,Confectionery and bakery
4000992,有限会社山添テキスタイル,29,繊維・アパレル,奈良県,Textiles and apparel
4000993,株式会社亘理ミート,4,畜産・食肉加工,宮城県,Livestock and meat processing
4000994,有限会社松伏フーズ,11,食品加工,埼玉県,Food processing
4000995,株式会社忠岡製茶,27,製茶・焙煎,大阪府,Tea processing and roasting
4000996,株式会社湯前観光,43,観光・宿泊,熊本県,Tourism and lodging
4000997,農事組合法人射水精米,16,米穀・製粉,富山県,Rice and milling
4000998,株式会社宮古米穀,3,米穀・製粉,岩手県,Rice and milling
4000999,協同組合大月農園,19,果樹・青果,山梨県,Orchard and produce
4001000,株式会社中津酒造場,44,酒造,大分県,Sake and spirits brewing
4001001,合同会社栃木電機,9,電機・機械,栃木県,Electronics and machinery
4001002,合同会社妙高酒造場,15,酒造,新潟県,Sake and spirits brewing
4001003,株式会社野沢温泉ワイナリー,20,醸造,長野県,Brewing
4001004,合同会社土浦醸造,8,醸造,茨城県,Brewing
4001005,農事組合法人大津精米,25,米穀・製粉,滋賀県,Rice and milling
4001006,株式会社勝浦テキスタイル,36,繊維・アパレル,徳島県,Textiles and apparel
4001007,合同会社西ノ島ミート,32,畜産・食肉加工,島根県,Livestock and meat processing
4001008,有限会社栗東米穀,25,米穀・製粉,滋賀県,Rice and milling
4001009,合同会社新居浜繊維,38,繊維・アパレル,愛媛県,Textiles and apparel
4001010,株式会社赤磐製陶,33,窯業・陶磁器,岡山県,Ceramics
4001011,株式会社東白川窯,21,窯業・陶磁器,岐阜県,Ceramics
4001012,協同組合萩酒造,35,酒造,山口県,Sake and spirits brewing
4001013,合同会社南部フルーツ,31,果樹・青果,鳥取県,Orchard and produce
4001014,株式会社伊江観光,47,観光・宿泊,沖縄県,Tourism and lodging
4001015,株式会社伯耆牧場,31,畜産・食肉加工,鳥取県,Livestock and meat processing
4001016,有限会社河北米穀,6,米穀・製粉,山形県,Rice and milling
4001017,有限会社三朝農園,31,果樹・青果,鳥取県,Orchard and produce
4001018,農事組合法人見附製麺,15,製麺,新潟県,Noodle manufacturing
4001019,合同会社島本菓子舗,27,製菓・製パン,大阪府,Confectionery and bakery
4001020,株式会社魚津酒造,16,酒造,富山県,Sake and spirits brewing
4001021,有限会社多良間農園,47,果樹・青果,沖縄県,Orchard and produce
4001022,株式会社越谷フーズ,11,食品加工,埼玉県,Food processing
4001023,有限会社上北山織物,29,繊維・アパレル,奈良県,Textiles and apparel
4001024,株式会社彦根牧場,25,畜産・食肉加工,滋賀県,Livestock and meat processing
4001025,有限会社邑南ライス,32,米穀・製粉,島根県,Rice and milling
4001026,農事組合法人敦賀酒造場,18,酒造,福井県,Sake and spirits brewing
4001027,株式会社山北商店,14,食品加工,神奈川県,Food processing
4001028,株式会社仙北精米,5,米穀・製粉,秋田県,Rice and milling
4001029,協同組合安中麺業,10,製麺,群馬県,Noodle manufacturing
4001030,株式会社別府酒造,44,酒造,大分県,Sake and spirits brewing
4001031,株式会社八代フルーツ,43,果樹・青果,熊本県,Orchard and produce
4001032,有限会社平谷製麺,20,製麺,長野県,Noodle manufacturing
4001033,有限会社芦北農園,43,農産・青果,熊本県,Agriculture and produce
4001034,有限会社横須賀菓子舗,14,製菓・製パン,神奈川県,Confectionery and bakery
4001035,有限会社田原本珈琲,29,製茶・焙煎,奈良県,Tea processing and roasting
4001036,株式会社甲府ブルワリー,19,醸造,山梨県,Brewing
4001037,農事組合法人井川畜産,5,畜産・食肉加工,秋田県,Livestock and meat processing
4001038,合同会社南島原製麺,42,製麺,長崎県,Noodle manufacturing
4001039,有限会社東かがわ商会,37,生活用品,香川県,Household goods
4001040,株式会社石垣酒造場,47,酒造,沖縄県,Sake and spirits brewing
4001041,株式会社二宮商会,14,生活用品,神奈川県,Household goods
4001042,株式会社大木本舗,40,伝統工芸,福岡県,Traditional crafts
4001043,農事組合法人天城酒造場,46,酒造,鹿児島県,Sake and spirits brewing
4001044,有限会社新庄精米,33,米穀・製粉,岡山県,Rice and milling
4001045,株式会社米原米穀,25,米穀・製粉,滋賀県,Rice and milling
4001046,株式会社白井海産,12,水産・水産加工,千葉県,Fisheries and seafood processing
4001047,株式会社南丹本舗,26,伝統工芸,京都府,Traditional crafts
