GiftID,GiftName,CategoryID,MunicipalityID,Notes,GiftNameEn
3001448,長野県産 辛口 白ワイン 750ml×2本,13,204102,ワイン / 750ml×2本,"Wine from Nagano, 750ml×2本"
3001449,竹田市産 泡盛 古酒 720ml,11,442089,焼酎・泡盛 / 720ml,"Shochu and awamori from Oita, 720ml"
3001450,長野県 温泉旅館 ペア宿泊券 1泊2食付,27,202011,旅行券・宿泊券 / 1泊2食付,"Travel and accommodation vouchers from Nagano, 1泊2食付"
3001451,美濃加茂市産 和牛 焼肉セット 1kg,1,212113,肉・肉加工品 / 1kg,"Meat and meat products from Gifu, 1kg"
3001452,愛知県産 バウムクーヘン 4個,9,232050,菓子・スイーツ / 4個,"Confectionery and sweets from Aichi, 4個"
3001453,島根県産 特別純米酒 1.8L,10,322032,日本酒 / 1.8L,"Sake from Shimane, 1.8L"
3001454,長野県産 乾燥しいたけ 300g,5,202029,野菜・きのこ / 300g,"Vegetables and mushrooms from Nagano, 300g"
3001455,さいたま市産 佃煮 詰め合わせ 5種,8,111007,惣菜・加工品 / 5種,"Prepared and processed foods from Saitama, 5種"
3001456,東京都産 味噌 詰め合わせ 1kg×3個,16,132250,調味料・油 / 1kg×3個,"Seasonings and oils from Tokyo, 1kg×3個"
3001457,山口県産 チーズケーキ 2台,9,352128,菓子・スイーツ / 2台,"Confectionery and sweets from Yamaguchi, 2台"
3001458,兵庫県産 うなぎ蒲焼 5尾,2,282189,魚介類・海産物 / 5尾,"Seafood from Hyogo, 5尾"
3001459,南九州市産 のどぐろ 干物 3枚,2,462233,魚介類・海産物 / 3枚,"Seafood from Kagoshima, 3枚"
3001460,兵庫県産 純米大吟醸 720ml×2本,10,282243,日本酒 / 720ml×2本,"Sake from Hyogo, 720ml×2本"
3001461,山梨県産 天然水 炭酸水 500ml×48本,15,192066,飲料・ジュース / 500ml×48本,"Beverages and juice from Yamanashi, 500ml×48本"
3001462,長与町産 銘柄鶏 もも肉 4kg,1,423076,肉・肉加工品 / 4kg,"Meat and meat products from Nagasaki, 4kg"
3001463,小山市産 チーズ 詰め合わせ 6種,6,092088,卵・乳製品 / 6種,"Eggs and dairy from Tochigi, 6種"
3001464,千葉県産 紅はるか さつまいも 5kg,5,122122,野菜・きのこ / 5kg,"Vegetables and mushrooms from Chiba, 5kg"
3001465,鷹栖町産 高糖度トマト 3kg,5,014524,野菜・きのこ / 3kg,"Vegetables and mushrooms from Hokkaido, 3kg"
3001466,小牧市 今治タオル セット 8枚,21,232190,繊維・衣類 / 8枚,"Textiles and apparel from Aichi, 8枚"
3001467,石巻市産 冷凍餃子 50個,8,042021,惣菜・加工品 / 50個,"Prepared and processed foods from Miyagi, 50個"
3001468,広島県産 国産紅茶 50g×4袋,14,342033,茶・コーヒー / 50g×4袋,"Tea and coffee from Hiroshima, 50g×4袋"
3001469,南三陸町産 抹茶 詰め合わせ 30g×3缶,14,046060,茶・コーヒー / 30g×3缶,"Tea and coffee from Miyagi, 30g×3缶"
3001470,熊本県産 豚ロース しゃぶしゃぶ用 2kg,1,432105,肉・肉加工品 / 2kg,"Meat and meat products from Kumamoto, 2kg"
3001471,小海町産 生ラーメン セット 16食,7,203033,麺類 / 16食,"Noodles from Nagano, 16食"
3001472,福岡県産 カステラ 詰め合わせ 3本,9,403831,菓子・スイーツ / 3本,"Confectionery and sweets from Fukuoka, 3本"
3001473,市原市産 天然水 2L×24本,15,122190,飲料・ジュース / 2L×24本,"Beverages and juice from Chiba, 2L×24本"
3001474,奈良県 シルクスカーフ 1枚,21,292061,繊維・衣類 / 1枚,"Textiles and apparel from Nara, 1枚"
3001475,廿日市市産 のどぐろ 干物 5枚,2,342131,魚介類・海産物 / 5枚,"Seafood from Hiroshima, 5枚"
3001476,埼玉県産 和菓子 詰め合わせ 12個,9,113433,菓子・スイーツ / 12個,"Confectionery and sweets from Saitama, 12個"
3001477,美咲町 靴下 詰め合わせ 10足,21,336661,繊維・衣類 / 10足,"Textiles and apparel from Okayama, 10足"
3001478,川西町産 メロン 秀品 1玉,4,293610,果物 / 1玉,"Fruit from Nara, 1玉"
3001479,鹿児島県 炊飯器 1台,24,465241,家電・電化製品 / 1台,"Home appliances from Kagoshima, 1台"
3001480,北海道産 アスパラガス 1kg,5,013617,野菜・きのこ / 1kg,"Vegetables and mushrooms from Hokkaido, 1kg"
3001481,沖縄県 漆器 伝統工芸 1客,18,473138,工芸品・民芸品 / 1客,"Crafts and folk art from Okinawa, 1客"
3001482,福島県産 米粉パン セット 12個,3,075027,米・パン / 12個,"Rice and bread from Fukushima, 12個"
3001483,三郷市産 ひとめぼれ 無洗米 10kg,3,112372,米・パン / 10kg,"Rice and bread from Saitama, 10kg"
3001484,東京都産 どら焼き 詰め合わせ 12個,9,132233,菓子・スイーツ / 12個,"Confectionery and sweets from Tokyo, 12個"
3001485,福岡県産 プリン 詰め合わせ 12個,9,402079,菓子・スイーツ / 12個,"Confectionery and sweets from Fukuoka, 12個"
3001486,佐賀県 竹細工かご 1点,18,414018,工芸品・民芸品 / 1点,"Crafts and folk art from Saga, 1点"
3001487,羽咋市産 純米吟醸 飲み比べ 720ml×3本,10,172073,日本酒 / 720ml×3本,"Sake from Ishikawa, 720ml×3本"
3001488,大月市 万年筆 1本,25,192066,文具・玩具 / 1本,"Stationery and toys from Yamanashi, 1本"
3001489,北名古屋市産 ぽん酢・ドレッシング 5本,16,232343,調味料・油 / 5本,"Seasonings and oils from Aichi, 5本"
3001490,福岡県産 国産小麦パスタ 10袋,7,402265,麺類 / 10袋,"Noodles from Fukuoka, 10袋"
3001491,島根県産 ベーコン・ソーセージセット 1.8kg,1,322067,肉・肉加工品 / 1.8kg,"Meat and meat products from Shimane, 1.8kg"
3001492,沖縄県産 明太子 切子 500g,2,472077,魚介類・海産物 / 500g,"Seafood from Okinawa, 500g"
3001493,成田市産 高糖度トマト 3kg,5,122114,野菜・きのこ / 3kg,"Vegetables and mushrooms from Chiba, 3kg"
3001494,青森県 入浴剤 詰め合わせ 30回分,22,024023,化粧品・美容 / 30回分,"Cosmetics and beauty from Aomori, 30回分"
3001495,岐阜県 直火用 土鍋 1個,19,212067,陶磁器・ガラス / 1個,"Ceramics and glassware from Gifu, 1個"
3001496,南房総市 和紙 便箋セット 1式,18,122343,工芸品・民芸品 / 1式,"Crafts and folk art from Chiba, 1式"
3001497,熊本県産 ハンバーグ 詰め合わせ 10個,1,434426,肉・肉加工品 / 10個,"Meat and meat products from Kumamoto, 10個"
3001498,鹿児島市産 本格芋焼酎 900ml×2本,11,462012,焼酎・泡盛 / 900ml×2本,"Shochu and awamori from Kagoshima, 900ml×2本"
3001499,沖縄県産 生うに 200g,2,473600,魚介類・海産物 / 200g,"Seafood from Okinawa, 200g"
3001500,北島町 今治タオル セット 5枚,21,364029,繊維・衣類 / 5枚,"Textiles and apparel from Tokushima, 5枚"
3001501,新潟県産 あきたこまち 精米 5kg,3,152251,米・パン / 5kg,"Rice and bread from Niigata, 5kg"
3001502,栃木県産 平飼いたまご 60個,6,092029,卵・乳製品 / 60個,"Eggs and dairy from Tochigi, 60個"
3001503,"西尾市 観光施設 利用券 10,000円分",27,232131,"旅行券・宿泊券 / 10,000円分","Travel and accommodation vouchers from Aichi, 10,000円分"
3001504,新潟県産 いくら醤油漬け 500g,2,155047,魚介類・海産物 / 500g,"Seafood from Niigata, 500g"
3001505,山口県産 米粉パン セット 12個,3,353434,米・パン / 12個,"Rice and bread from Yamaguchi, 12個"
3001506,大月町産 ほたて貝柱 冷凍 500g,2,394246,魚介類・海産物 / 500g,"Seafood from Kochi, 500g"
3001507,東伊豆町産 燻製 詰め合わせ 8種,8,223018,惣菜・加工品 / 8種,"Prepared and processed foods from Shizuoka, 8種"
3001508,佐賀県産 真鯛 フィレ 1kg,2,412031,魚介類・海産物 / 1kg,"Seafood from Saga, 1kg"
3001509,長崎県 炊飯器 1台,24,423220,家電・電化製品 / 1台,"Home appliances from Nagasaki, 1台"
3001510,益田市産 コシヒカリ 精米 20kg,3,322041,米・パン / 20kg,"Rice and bread from Shimane, 20kg"
3001511,北海道産 生乳100%牛乳 1L×12本,6,016934,卵・乳製品 / 1L×12本,"Eggs and dairy from Hokkaido, 1L×12本"
3001512,富士川町 竹細工かご 1点,18,193682,工芸品・民芸品 / 1点,"Crafts and folk art from Yamanashi, 1点"
3001513,三重県産 明太子 切子 500g,2,244716,魚介類・海産物 / 500g,"Seafood from Mie, 500g"
3001514,米沢市産 食パン 詰め合わせ 3斤,3,062022,米・パン / 3斤,"Rice and bread from Yamagata, 3斤"
3001515,鹿児島県産 明太子 切子 1kg,2,465232,魚介類・海産物 / 1kg,"Seafood from Kagoshima, 1kg"
3001516,"北海道 宿泊利用券 10,000円分",27,014362,"旅行券・宿泊券 / 10,000円分","Travel and accommodation vouchers from Hokkaido, 10,000円分"
3001517,福岡県産 厚切り牛タン 900g,1,403440,肉・肉加工品 / 900g,"Meat and meat products from Fukuoka, 900g"
3001518,北海道産 とうもろこし 12本,5,016420,野菜・きのこ / 12本,"Vegetables and mushrooms from Hokkaido, 12本"
3001519,山口県産 レトルトカレー 詰め合わせ 10食,8,352039,惣菜・加工品 / 10食,"Prepared and processed foods from Yamaguchi, 10食"
3001520,小矢部市 伝統こけし 1体,18,162094,工芸品・民芸品 / 1体,"Crafts and folk art from Toyama, 1体"
3001521,群馬県産 アスパラガス 2kg,5,102059,野菜・きのこ / 2kg,"Vegetables and mushrooms from Gunma, 2kg"
3001522,岡山県 トイレットペーパー 72ロール,23,332160,日用品・雑貨 / 72ロール,"Household goods from Okayama, 72ロール"
3001523,北海道産 季節の野菜 詰め合わせ 10品目,5,011002,野菜・きのこ / 10品目,"Vegetables and mushrooms from Hokkaido, 10品目"
3001524,根室市産 たまねぎ 10kg,5,012238,野菜・きのこ / 10kg,"Vegetables and mushrooms from Hokkaido, 10kg"
3001525,南国市産 いくら醤油漬け 500g,2,392049,魚介類・海産物 / 500g,"Seafood from Kochi, 500g"
3001526,東京都産 どら焼き 詰め合わせ 12個,9,131041,菓子・スイーツ / 12個,"Confectionery and sweets from Tokyo, 12個"
3001527,兵庫県 米 定期便 5kg×12回,17,283657,定期便 / 5kg×12回,"Subscription deliveries from Hyogo, 5kg×12回"
3001528,栃木県産 白桃 2kg,4,092100,果物 / 2kg,"Fruit from Tochigi, 2kg"
3001529,新宿区 タオル 詰め合わせ 10枚,23,131041,日用品・雑貨 / 10枚,"Household goods from Tokyo, 10枚"
3001530,奈良県 自転車用品セット 1式,26,292036,スポーツ・アウトドア / 1式,"Sports and outdoor from Nara, 1式"
3001531,北海道産 真鯛 フィレ 1kg,2,012181,魚介類・海産物 / 1kg,"Seafood from Hokkaido, 1kg"
3001532,山口県産 うなぎ蒲焼 3尾,2,353418,魚介類・海産物 / 3尾,"Seafood from Yamaguchi, 3尾"
3001533,青森県産 完熟マンゴー 1kg,4,022071,果物 / 1kg,"Fruit from Aomori, 1kg"
3001534,別府市産 燻製 詰め合わせ 5種,8,442020,惣菜・加工品 / 5種,"Prepared and processed foods from Oita, 5種"
3001535,北海道産 チーズ 詰め合わせ 6種,6,015199,卵・乳製品 / 6種,"Eggs and dairy from Hokkaido, 6種"
3001536,愛知県産 味噌 詰め合わせ 1kg×2個,16,232131,調味料・油 / 1kg×2個,"Seasonings and oils from Aichi, 1kg×2個"
3001537,和歌山県産 真鯛 フィレ 1kg,2,302082,魚介類・海産物 / 1kg,"Seafood from Wakayama, 1kg"
3001538,茨城県産 食パン 詰め合わせ 3斤,3,082228,米・パン / 3斤,"Rice and bread from Ibaraki, 3斤"
3001539,京都府産 国産紅茶 50g×4袋,14,262111,茶・コーヒー / 50g×4袋,"Tea and coffee from Kyoto, 50g×4袋"
3001540,高知県 季節の花束 1束,29,392081,花・観葉植物 / 1束,"Flowers and plants from Kochi, 1束"
3001541,岐阜県産 ぽん酢・ドレッシング 5本,16,212202,調味料・油 / 5本,"Seasonings and oils from Gifu, 5本"
3001542,岡山県産 白桃 2kg,4,333468,果物 / 2kg,"Fruit from Okayama, 2kg"
3001543,茨城県産 ひとめぼれ 無洗米 5kg,3,084476,米・パン / 5kg,"Rice and bread from Ibaraki, 5kg"
3001544,愛知県 肉 定期便 500g×6回,17,232092,定期便 / 500g×6回,"Subscription deliveries from Aichi, 500g×6回"
3001545,牛久市産 燻製 詰め合わせ 5種,8,082198,惣菜・加工品 / 5種,"Prepared and processed foods from Ibaraki, 5種"
3001546,石川県 和紙 便箋セット 1式,18,173860,工芸品・民芸品 / 1式,"Crafts and folk art from Ishikawa, 1式"
3001547,福岡県産 ジェラート 詰め合わせ 12個,9,401307,菓子・スイーツ / 12個,"Confectionery and sweets from Fukuoka, 12個"
3001548,愛媛県産 シャインマスカット 4房,4,382132,果物 / 4房,"Fruit from Ehime, 4房"
3001549,兵庫県産 のどぐろ 干物 3枚,2,282146,魚介類・海産物 / 3枚,"Seafood from Hyogo, 3枚"
3001550,愛知県産 味付からあげ 1kg,8,232343,惣菜・加工品 / 1kg,"Prepared and processed foods from Aichi, 1kg"
3001551,島根県産 純米吟醸 飲み比べ 720ml×3本,10,322091,日本酒 / 720ml×3本,"Sake from Shimane, 720ml×3本"
3001552,八幡市産 自家焙煎コーヒー豆 200g×5袋,14,262102,茶・コーヒー / 200g×5袋,"Tea and coffee from Kyoto, 200g×5袋"
3001553,香川県産 温州みかん 5kg,4,372072,果物 / 5kg,"Fruit from Kagawa, 5kg"
3001554,佐賀県産 ボイル毛がに 1尾 500g,2,412066,魚介類・海産物 / 1尾 500g,"Seafood from Saga, 1尾 500g"
3001555,阿賀野市産 食パン 詰め合わせ 5斤,3,152234,米・パン / 5斤,"Rice and bread from Niigata, 5斤"
3001556,上天草市産 たまねぎ 10kg,5,432121,野菜・きのこ / 10kg,"Vegetables and mushrooms from Kumamoto, 10kg"
3001557,静岡県産 抹茶 詰め合わせ 30g×3缶,14,222267,茶・コーヒー / 30g×3缶,"Tea and coffee from Shizuoka, 30g×3缶"
3001558,神流町産 稲庭うどん 800g,7,103675,麺類 / 800g,"Noodles from Gunma, 800g"
3001559,佐賀県 陶器 マグカップ 2個,19,413411,陶磁器・ガラス / 2個,"Ceramics and glassware from Saga, 2個"
3001560,秋田県産 純米大吟醸 1.8L,10,052060,日本酒 / 1.8L,"Sake from Akita, 1.8L"
3001561,白鷹町産 豚ロース しゃぶしゃぶ用 1.2kg,1,064025,肉・肉加工品 / 1.2kg,"Meat and meat products from Yamagata, 1.2kg"
3001562,愛知県産 天然水 炭酸水 500ml×24本,15,232254,飲料・ジュース / 500ml×24本,"Beverages and juice from Aichi, 500ml×24本"
3001563,鹿児島県産 たまねぎ 10kg,5,462039,野菜・きのこ / 10kg,"Vegetables and mushrooms from Kagoshima, 10kg"
3001564,福岡県産 十割そば 10食,7,403482,麺類 / 10食,"Noodles from Fukuoka, 10食"
3001565,向日市産 カステラ 詰め合わせ 3本,9,262081,菓子・スイーツ / 3本,"Confectionery and sweets from Kyoto, 3本"
3001566,猪名川町産 季節限定 生酒 720ml×2本,10,283011,日本酒 / 720ml×2本,"Sake from Hyogo, 720ml×2本"
3001567,東京都 トイレットペーパー 72ロール,23,132284,日用品・雑貨 / 72ロール,"Household goods from Tokyo, 72ロール"
3001568,奈良県 打刃物 包丁 2本,18,292079,工芸品・民芸品 / 2本,"Crafts and folk art from Nara, 2本"
3001569,大阪府産 チーズケーキ 2台,9,271004,菓子・スイーツ / 2台,"Confectionery and sweets from Osaka, 2台"
3001570,長野県産 抹茶 詰め合わせ 30g×3缶,14,204307,茶・コーヒー / 30g×3缶,"Tea and coffee from Nagano, 30g×3缶"
3001571,広島県 ガラス酒器 1式,19,342114,陶磁器・ガラス / 1式,"Ceramics and glassware from Hiroshima, 1式"
3001572,むつ市産 ベーコン・ソーセージセット 1.2kg,1,022080,肉・肉加工品 / 1.2kg,"Meat and meat products from Aomori, 1.2kg"
3001573,岐阜県 磁器 湯呑 5客,19,212016,陶磁器・ガラス / 5客,"Ceramics and glassware from Gifu, 5客"
3001574,日高町産 完熟マンゴー 1kg,4,303828,果物 / 1kg,"Fruit from Wakayama, 1kg"
3001575,高知県 万年筆 1本,25,392014,文具・玩具 / 1本,"Stationery and toys from Kochi, 1本"
3001576,兵庫県 果物狩り 体験チケット 4名,28,282057,体験・チケット / 4名,"Experiences and tickets from Hyogo, 4名"
3001577,北茨城市産 ハンバーグ 詰め合わせ 20個,1,082155,肉・肉加工品 / 20個,"Meat and meat products from Ibaraki, 20個"
3001578,秋田県産 ハンバーグ 詰め合わせ 15個,1,052159,肉・肉加工品 / 15個,"Meat and meat products from Akita, 15個"
3001579,森町産 味付からあげ 2kg,8,224618,惣菜・加工品 / 2kg,"Prepared and processed foods from Shizuoka, 2kg"
3001580,大阪府 トイレットペーパー 72ロール,23,272051,日用品・雑貨 / 72ロール,"Household goods from Osaka, 72ロール"
3001581,小金井市 果物狩り 体験チケット 4名,28,132101,体験・チケット / 4名,"Experiences and tickets from Tokyo, 4名"
3001582,富岡市産 レトルトカレー 詰め合わせ 16食,8,102105,惣菜・加工品 / 16食,"Prepared and processed foods from Gunma, 16食"
3001583,奈良県 和紙 便箋セット 1式,18,294501,工芸品・民芸品 / 1式,"Crafts and folk art from Nara, 1式"
3001584,神奈川県産 プリン 詰め合わせ 8個,9,143014,菓子・スイーツ / 8個,"Confectionery and sweets from Kanagawa, 8個"
3001585,山口県産 季節限定 生酒 720ml×2本,10,352080,日本酒 / 720ml×2本,"Sake from Yamaguchi, 720ml×2本"
3001586,北海道産 冷凍スムージー 12本,15,012262,飲料・ジュース / 12本,"Beverages and juice from Hokkaido, 12本"
3001587,与論町 ペット用おやつ 詰め合わせ 10袋,30,465356,ペット用品 / 10袋,"Pet supplies from Kagoshima, 10袋"
3001588,新潟県産 明太子 切子 1kg,2,154610,魚介類・海産物 / 1kg,"Seafood from Niigata, 1kg"
3001589,福島県産 つや姫 精米 10kg,3,074471,米・パン / 10kg,"Rice and bread from Fukushima, 10kg"
3001590,久米南町 直火用 土鍋 1個,19,336637,陶磁器・ガラス / 1個,"Ceramics and glassware from Okayama, 1個"
3001591,福島県 ガラス酒器 1式,19,075019,陶磁器・ガラス / 1式,"Ceramics and glassware from Fukushima, 1式"
3001592,鹿児島県産 本格芋焼酎 900ml×2本,11,462241,焼酎・泡盛 / 900ml×2本,"Shochu and awamori from Kagoshima, 900ml×2本"
