DonationID,DonorID,MunicipalityID,GiftID,DonationAmountYen,DonatedAt,PaymentMethod
5007624,2009371,432164,3004372,12000,2025-03-03T23:46:05Z,クレジットカード
5007625,2005762,111007,3000668,20000,2025-03-03T23:57:53Z,電子決済
5007626,2008129,352136,3001036,25000,2025-03-04T00:23:33Z,クレジットカード
5007627,2000631,092151,3001911,25000,2025-03-04T00:44:32Z,クレジットカード
5007628,2005131,132071,3002361,20000,2025-03-04T00:48:09Z,クレジットカード
5007629,2011385,053660,3005624,15000,2025-03-04T00:51:27Z,クレジットカード
5007630,2003005,172111,3000518,10000,2025-03-04T01:00:27Z,クレジットカード
5007631,2005954,452050,3000572,15000,2025-03-04T01:10:58Z,電子決済
5007632,2001797,303445,3000607,12000,2025-03-04T01:16:39Z,クレジットカード
5007633,2006948,242144,3002837,10000,2025-03-04T01:22:29Z,コンビニ決済
5007634,2002716,082171,3001791,5000,2025-03-04T01:37:56Z,クレジットカード
5007635,2001360,434442,3003886,20000,2025-03-04T01:57:17Z,電子決済
5007636,2009193,122301,3001816,10000,2025-03-04T02:11:24Z,電子決済
5007637,2007578,232025,3002424,5000,2025-03-04T02:24:10Z,クレジットカード
5007638,2006339,132225,3004328,10000,2025-03-04T02:36:16Z,クレジットカード
5007639,2007657,112232,3003602,10000,2025-03-04T02:58:22Z,コンビニ決済
5007640,2008162,042081,3005083,12000,2025-03-04T03:02:38Z,クレジットカード
5007641,2008803,252123,3000776,25000,2025-03-04T03:11:34Z,電子決済
5007642,2004606,212091,3004786,30000,2025-03-04T03:21:28Z,クレジットカード
5007643,2000361,221007,3005304,12000,2025-03-04T03:27:31Z,クレジットカード
5007644,2003240,452041,3004484,10000,2025-03-04T03:40:02Z,銀行振込
5007645,2007315,042081,3004201,12000,2025-03-04T03:42:50Z,コンビニ決済
5007646,2005572,282286,3005309,15000,2025-03-04T03:43:28Z,電子決済
5007647,2008466,012211,3004754,12000,2025-03-04T03:44:06Z,クレジットカード
5007648,2007988,012092,3003696,10000,2025-03-04T04:03:32Z,電子決済
5007649,2010059,413453,3004747,20000,2025-03-04T04:09:26Z,クレジットカード
5007650,2002762,294241,3004758,25000,2025-03-04T05:20:54Z,クレジットカード
5007651,2008917,042021,3004800,15000,2025-03-04T05:23:14Z,電子決済
5007652,2010494,422053,3003824,25000,2025-03-04T05:27:51Z,電子決済
5007653,2004579,452025,3003388,12000,2025-03-04T05:35:15Z,クレジットカード
5007654,2009459,392103,3005439,10000,2025-03-04T05:36:26Z,コンビニ決済
5007655,2003513,454290,3002017,15000,2025-03-04T05:51:31Z,クレジットカード
5007656,2009680,152111,3003957,5000,2025-03-04T05:54:50Z,クレジットカード
5007657,2007232,141003,3001676,5000,2025-03-04T06:14:02Z,クレジットカード
5007658,2000680,082317,3004106,15000,2025-03-04T06:15:40Z,クレジットカード
5007659,2009777,452025,3004014,20000,2025-03-04T06:16:14Z,電子決済
5007660,2003342,272124,3001820,10000,2025-03-04T06:21:14Z,電子決済
5007661,2004254,072079,3001610,10000,2025-03-04T06:24:27Z,クレジットカード
5007662,2009570,282294,3005798,20000,2025-03-04T06:25:45Z,クレジットカード
5007663,2001620,342157,3002242,30000,2025-03-04T06:26:12Z,クレジットカード
5007664,2010664,282189,3001458,25000,2025-03-04T06:39:01Z,クレジットカード
5007665,2004856,432113,3002983,20000,2025-03-04T06:42:55Z,コンビニ決済
5007666,2011207,422037,3002909,20000,2025-03-04T06:49:26Z,クレジットカード
5007667,2003392,142140,3002584,15000,2025-03-04T06:49:28Z,クレジットカード
5007668,2008619,202134,3001869,10000,2025-03-04T06:52:57Z,クレジットカード
5007669,2006779,392014,3005333,15000,2025-03-04T06:55:33Z,クレジットカード
5007670,2000487,082201,3000793,25000,2025-03-04T07:12:45Z,クレジットカード
5007671,2004008,212172,3001983,15000,2025-03-04T07:33:33Z,クレジットカード
5007672,2003160,336220,3003452,10000,2025-03-04T07:48:20Z,電子決済
5007673,2001750,452041,3004484,10000,2025-03-04T07:48:57Z,電子決済
5007674,2009389,382043,3005866,30000,2025-03-04T08:03:09Z,クレジットカード
5007675,2004194,262056,3005415,30000,2025-03-04T08:09:25Z,クレジットカード
5007676,2000251,122181,3005127,15000,2025-03-04T08:27:16Z,銀行振込
5007677,2006167,012301,3005461,20000,2025-03-04T08:39:01Z,電子決済
5007678,2001805,012238,3001524,20000,2025-03-04T08:51:59Z,コンビニ決済
5007679,2000783,082058,3004880,20000,2025-03-04T09:01:59Z,クレジットカード
5007680,2007306,262072,3004715,20000,2025-03-04T09:48:11Z,コンビニ決済
5007681,2009981,242161,3002472,25000,2025-03-04T09:53:21Z,コンビニ決済
5007682,2009857,392120,3000172,25000,2025-03-04T09:54:55Z,クレジットカード
5007683,2006926,473588,3002823,25000,2025-03-04T09:57:17Z,クレジットカード
5007684,2002653,092096,3004732,10000,2025-03-04T10:02:13Z,銀行振込
5007685,2000669,324418,3003279,15000,2025-03-04T10:05:46Z,クレジットカード
5007686,2011439,152111,3005708,8000,2025-03-04T10:10:50Z,電子決済
5007687,2009036,082155,3003243,10000,2025-03-04T10:19:07Z,クレジットカード
5007688,2009847,022047,3004984,5000,2025-03-04T10:52:32Z,クレジットカード
5007689,2006095,112356,3002971,25000,2025-03-04T11:00:08Z,クレジットカード
5007690,2005880,465330,3002665,20000,2025-03-04T11:09:29Z,クレジットカード
5007691,2010233,353418,3001532,25000,2025-03-04T11:22:49Z,クレジットカード
5007692,2005902,012203,3004149,10000,2025-03-04T11:26:13Z,電子決済
5007693,2000303,342157,3002242,50000,2025-03-04T11:57:43Z,コンビニ決済
5007694,2008416,012173,3003541,12000,2025-03-04T11:58:51Z,クレジットカード
5007695,2001857,212075,3002962,10000,2025-03-04T12:07:07Z,電子決済
5007696,2008759,042081,3005083,15000,2025-03-04T12:36:01Z,クレジットカード
5007697,2010109,142069,3002116,40000,2025-03-04T12:38:27Z,銀行振込
5007698,2009776,202177,3005680,8000,2025-03-04T12:47:02Z,クレジットカード
5007699,2005244,015130,3004555,20000,2025-03-04T12:56:55Z,クレジットカード
5007700,2010818,462209,3005074,100000,2025-03-04T12:57:35Z,クレジットカード
5007701,2003713,112461,3005783,10000,2025-03-04T13:13:02Z,クレジットカード
5007702,2004328,282189,3004060,15000,2025-03-04T13:13:47Z,クレジットカード
5007703,2000338,202045,3001643,10000,2025-03-04T13:25:56Z,クレジットカード
5007704,2000716,462080,3004455,10000,2025-03-04T13:27:36Z,クレジットカード
5007705,2001859,122297,3005961,10000,2025-03-04T13:29:46Z,電子決済
5007706,2006730,472051,3005821,10000,2025-03-04T13:47:27Z,クレジットカード
5007707,2002040,082112,3002559,12000,2025-03-04T13:57:24Z,クレジットカード
5007708,2002951,052043,3000433,30000,2025-03-04T14:20:04Z,電子決済
5007709,2005611,452025,3002730,30000,2025-03-04T14:21:37Z,電子決済
5007710,2010402,332119,3000340,30000,2025-03-04T14:23:42Z,クレジットカード
5007711,2003449,016098,3003091,15000,2025-03-04T14:31:31Z,電子決済
5007712,2002844,472085,3004926,15000,2025-03-04T14:32:27Z,クレジットカード
5007713,2009408,462101,3004911,50000,2025-03-04T14:56:13Z,クレジットカード
5007714,2008427,012360,3003301,15000,2025-03-04T14:59:23Z,クレジットカード
5007715,2004465,232041,3002478,10000,2025-03-04T15:09:07Z,クレジットカード
5007716,2004687,112151,3002281,10000,2025-03-04T15:15:27Z,クレジットカード
5007717,2005948,132144,3001273,10000,2025-03-04T15:16:46Z,クレジットカード
5007718,2010638,273830,3000258,20000,2025-03-04T15:35:06Z,クレジットカード
5007719,2004272,235016,3003911,10000,2025-03-04T15:54:33Z,クレジットカード
5007720,2007461,402281,3003076,50000,2025-03-04T16:02:12Z,コンビニ決済
5007721,2009380,042072,3002128,25000,2025-03-04T16:10:33Z,クレジットカード
5007722,2005075,112356,3005583,20000,2025-03-04T16:13:23Z,クレジットカード
5007723,2011432,014630,3002871,5000,2025-03-04T16:28:31Z,クレジットカード
5007724,2005306,282189,3004060,15000,2025-03-04T16:39:38Z,クレジットカード
5007725,2004860,422126,3004652,15000,2025-03-04T16:54:03Z,電子決済
5007726,2001273,452068,3004641,10000,2025-03-04T16:57:40Z,クレジットカード
5007727,2011978,422029,3005311,20000,2025-03-04T16:59:06Z,クレジットカード
5007728,2009051,142018,3000087,5000,2025-03-04T17:05:57Z,電子決済
5007729,2000905,016675,3001239,15000,2025-03-04T17:06:44Z,クレジットカード
5007730,2003370,103829,3002393,15000,2025-03-04T17:07:17Z,電子決済
5007731,2011740,092011,3001752,10000,2025-03-04T17:20:38Z,クレジットカード
5007732,2003584,292125,3003219,15000,2025-03-04T17:21:23Z,クレジットカード
5007733,2000951,202118,3001108,15000,2025-03-04T17:53:43Z,クレジットカード
5007734,2009088,262030,3000886,15000,2025-03-04T18:15:13Z,銀行振込
5007735,2011296,122131,3004844,10000,2025-03-04T18:22:49Z,クレジットカード
5007736,2005999,262030,3000886,12000,2025-03-04T18:28:51Z,クレジットカード
5007737,2007092,102113,3003773,25000,2025-03-04T18:49:32Z,クレジットカード
5007738,2001162,452025,3002730,12000,2025-03-04T18:50:21Z,クレジットカード
5007739,2005961,112071,3003576,10000,2025-03-04T18:52:23Z,クレジットカード
5007740,2003273,131083,3005088,15000,2025-03-04T18:53:52Z,コンビニ決済
5007741,2007800,262056,3003159,8000,2025-03-04T18:57:13Z,電子決済
5007742,2003253,452025,3002730,20000,2025-03-04T19:11:56Z,電子決済
5007743,2002510,332119,3005900,70000,2025-03-04T19:13:31Z,クレジットカード
5007744,2005115,122114,3001841,20000,2025-03-04T19:21:02Z,クレジットカード
5007745,2004350,082112,3001211,15000,2025-03-04T19:27:58Z,銀行振込
5007746,2009659,131172,3000451,20000,2025-03-04T19:29:33Z,クレジットカード
5007747,2003126,122084,3003129,5000,2025-03-04T19:55:42Z,銀行振込
5007748,2009090,442089,3003756,10000,2025-03-04T20:03:57Z,クレジットカード
5007749,2003974,232050,3004942,30000,2025-03-04T20:13:47Z,クレジットカード
5007750,2010064,272264,3004088,25000,2025-03-04T20:25:43Z,クレジットカード
5007751,2001381,472077,3000523,60000,2025-03-04T20:36:00Z,クレジットカード
5007752,2002781,082023,3004220,10000,2025-03-04T20:39:32Z,クレジットカード
5007753,2008862,142131,3002266,25000,2025-03-04T20:46:12Z,銀行振込
5007754,2003334,272159,3001004,15000,2025-03-04T20:54:23Z,クレジットカード
5007755,2000922,402184,3001122,10000,2025-03-04T21:09:21Z,クレジットカード
5007756,2003793,062057,3004418,12000,2025-03-04T21:41:38Z,クレジットカード
5007757,2006924,212121,3003459,50000,2025-03-04T21:47:11Z,電子決済
5007758,2003949,442127,3005731,5000,2025-03-04T22:07:03Z,クレジットカード
5007759,2009736,152234,3005377,25000,2025-03-04T22:11:46Z,クレジットカード
5007760,2003027,012165,3003362,50000,2025-03-04T22:54:33Z,電子決済
5007761,2009055,182079,3005144,50000,2025-03-04T23:02:24Z,銀行振込
5007762,2002332,015474,3000673,10000,2025-03-04T23:07:06Z,クレジットカード
5007763,2001924,313025,3000171,15000,2025-03-04T23:14:50Z,コンビニ決済
5007764,2004793,141003,3003876,50000,2025-03-04T23:15:34Z,電子決済
5007765,2008794,092037,3002525,5000,2025-03-04T23:37:51Z,クレジットカード
5007766,2003067,192104,3005381,12000,2025-03-04T23:38:53Z,銀行振込
5007767,2002389,342131,3001985,15000,2025-03-05T00:17:04Z,クレジットカード
5007768,2004940,212083,3004324,10000,2025-03-05T00:36:40Z,コンビニ決済
5007769,2001274,152048,3002702,50000,2025-03-05T01:05:52Z,銀行振込
5007770,2007687,473618,3001810,50000,2025-03-05T01:20:59Z,銀行振込
5007771,2007546,012360,3003301,25000,2025-03-05T01:21:38Z,クレジットカード
5007772,2006598,082350,3001796,20000,2025-03-05T01:39:00Z,クレジットカード
5007773,2005371,322091,3005972,5000,2025-03-05T01:40:43Z,電子決済
5007774,2010649,462039,3001563,20000,2025-03-05T01:47:51Z,クレジットカード
5007775,2010976,172073,3001487,15000,2025-03-05T01:50:51Z,コンビニ決済
5007776,2010108,131202,3003524,20000,2025-03-05T01:50:57Z,銀行振込
5007777,2003971,062022,3003800,8000,2025-03-05T02:08:10Z,電子決済
5007778,2000884,442089,3001371,10000,2025-03-05T02:08:14Z,クレジットカード
5007779,2010439,294535,3005265,10000,2025-03-05T02:13:55Z,クレジットカード
5007780,2000063,204501,3000303,5000,2025-03-05T02:23:12Z,クレジットカード
5007781,2005010,112453,3000243,10000,2025-03-05T02:52:43Z,クレジットカード
5007782,2000249,112437,3002999,15000,2025-03-05T02:59:46Z,クレジットカード
5007783,2008296,122271,3004421,10000,2025-03-05T03:11:27Z,クレジットカード
5007784,2002829,152277,3000060,20000,2025-03-05T03:17:59Z,クレジットカード
5007785,2004274,012220,3004860,15000,2025-03-05T03:29:46Z,電子決済
5007786,2000729,192139,3004959,10000,2025-03-05T04:00:24Z,クレジットカード
5007787,2001075,272183,3003516,20000,2025-03-05T04:09:44Z,クレジットカード
5007788,2011086,102113,3003773,25000,2025-03-05T04:10:19Z,クレジットカード
5007789,2010454,432148,3000187,10000,2025-03-05T04:16:34Z,クレジットカード
5007790,2001042,162027,3000597,10000,2025-03-05T04:58:23Z,銀行振込
5007791,2002974,292109,3002974,8000,2025-03-05T05:08:31Z,銀行振込
5007792,2001460,452025,3003435,25000,2025-03-05T05:34:29Z,電子決済
5007793,2006689,232297,3002002,12000,2025-03-05T05:40:01Z,電子決済
5007794,2003078,294276,3005797,10000,2025-03-05T05:43:09Z,クレジットカード
5007795,2009216,262111,3004505,10000,2025-03-05T05:43:44Z,銀行振込
5007796,2003787,472131,3001851,100000,2025-03-05T05:47:37Z,クレジットカード
5007797,2000198,362026,3004362,20000,2025-03-05T05:57:49Z,クレジットカード
5007798,2009073,122025,3001708,10000,2025-03-05T06:01:04Z,銀行振込
5007799,2008938,152048,3003793,15000,2025-03-05T06:06:05Z,クレジットカード
5007800,2000910,192082,3001700,5000,2025-03-05T06:14:51Z,クレジットカード
5007801,2008733,152064,3001815,10000,2025-03-05T06:19:50Z,クレジットカード
5007802,2005911,462225,3001972,12000,2025-03-05T06:48:52Z,電子決済
5007803,2004323,112101,3000777,8000,2025-03-05T06:53:12Z,クレジットカード
5007804,2007274,132144,3004619,12000,2025-03-05T07:08:08Z,銀行振込
5007805,2008499,452025,3004334,10000,2025-03-05T07:20:15Z,クレジットカード
5007806,2001150,075418,3002764,10000,2025-03-05T07:25:14Z,電子決済
5007807,2010956,432156,3003496,15000,2025-03-05T07:38:49Z,電子決済
5007808,2009655,292036,3001530,15000,2025-03-05T07:38:54Z,クレジットカード
5007809,2001125,392065,3000662,50000,2025-03-05T07:43:32Z,クレジットカード
5007810,2006150,112275,3002031,15000,2025-03-05T08:23:15Z,銀行振込
5007811,2004144,022098,3000167,25000,2025-03-05T08:26:54Z,クレジットカード
5007812,2007568,072044,3000184,15000,2025-03-05T08:27:53Z,クレジットカード
5007813,2000069,282103,3005275,10000,2025-03-05T08:35:21Z,クレジットカード
5007814,2003098,452025,3002730,20000,2025-03-05T09:02:18Z,クレジットカード
5007815,2003913,262072,3004715,10000,2025-03-05T09:08:15Z,電子決済
5007816,2000510,012149,3000642,10000,2025-03-05T09:10:40Z,クレジットカード
5007817,2000208,015598,3003441,20000,2025-03-05T09:21:32Z,クレジットカード
5007818,2009198,384224,3002660,15000,2025-03-05T09:32:48Z,クレジットカード
5007819,2001157,202070,3000976,20000,2025-03-05T09:33:00Z,クレジットカード
5007820,2011066,122114,3001841,12000,2025-03-05T09:36:17Z,コンビニ決済
5007821,2005821,272086,3004307,10000,2025-03-05T09:40:20Z,クレジットカード
5007822,2006869,092037,3002525,20000,2025-03-05T10:03:33Z,電子決済
5007823,2011030,222241,3000510,15000,2025-03-05T10:14:26Z,クレジットカード
5007824,2010617,172073,3001487,15000,2025-03-05T10:52:58Z,クレジットカード
5007825,2001399,152161,3004998,20000,2025-03-05T11:11:06Z,コンビニ決済
5007826,2000226,452068,3000923,5000,2025-03-05T11:23:13Z,電子決済
5007827,2007792,472085,3004926,25000,2025-03-05T11:28:41Z,クレジットカード
5007828,2005620,032107,3005060,30000,2025-03-05T11:29:11Z,電子決済
5007829,2001723,142069,3005434,12000,2025-03-05T11:29:17Z,銀行振込
5007830,2011663,132071,3002436,15000,2025-03-05T11:32:49Z,電子決済
5007831,2006519,092053,3001208,5000,2025-03-05T11:44:32Z,コンビニ決済
5007832,2011770,112020,3001896,10000,2025-03-05T11:50:55Z,クレジットカード
5007833,2008991,012238,3001524,20000,2025-03-05T11:51:58Z,クレジットカード
5007834,2001558,294250,3002103,10000,2025-03-05T12:01:55Z,電子決済
5007835,2003256,082325,3005971,10000,2025-03-05T12:21:17Z,銀行振込
5007836,2005768,052043,3000318,60000,2025-03-05T12:23:42Z,クレジットカード
5007837,2004048,442020,3002517,10000,2025-03-05T12:26:26Z,クレジットカード
5007838,2010022,352110,3000547,20000,2025-03-05T12:30:50Z,クレジットカード
5007839,2003189,262013,3002380,25000,2025-03-05T12:33:43Z,クレジットカード
5007840,2011365,422100,3002446,25000,2025-03-05T12:35:20Z,電子決済
5007841,2010600,452025,3004014,10000,2025-03-05T12:39:41Z,クレジットカード
